Time,Money,Total Income, Factory Income, Click Income,Quartz Click Power,Quartz Factories,Quartz Factory Cost,Topaz Click Power,Topaz Factories,Topaz Factory Cost,Amethyst Click Power,Amethyst Factories,Amethyst Factory Cost,Sapphire Click Power,Sapphire Factories,Sapphire Factory Cost,Emerald Click Power,Emerald Factories,Emerald Factory Cost,Ruby Click Power,Ruby Factories,Ruby Factory Cost,Diamond Click Power,Diamond Factories,Diamond Factory Cost,Rainbow Click Power,Rainbow Factories,Rainbow Factory Cost,
2560,354943528633.88477,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2561,548124850213.88477,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2562,741306171793.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2563,934487493373.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2564,1127668814953.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2565,1320850136533.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2566,1514031458113.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2567,1707212779693.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2568,1900394101273.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2569,2093575422853.8848,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2570,2286756744433.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2571,2479938066013.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2572,2673119387593.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2573,2866300709173.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2574,3059482030753.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2575,3252663352333.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2576,3445844673913.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2577,3639025995493.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2578,3832207317073.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2579,4025388638653.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2580,4218569960233.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2581,4411751281813.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2582,4604932603393.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2583,4798113924973.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2584,4991295246553.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2585,5184476568133.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2586,5377657889713.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2587,5570839211293.885,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,89,5679241145340.698,1,62,5797838341131.909,
2588,84779387533.18652,3219688693,3219688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2589,278020709113.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2590,471262030693.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2591,664503352273.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2592,857744673853.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2593,1050985995433.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2594,1244227317013.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2595,1437468638593.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2596,1630709960173.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2597,1823951281753.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2598,2017192603333.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2599,2210433924913.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2600,2403675246493.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2601,2596916568073.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2602,2790157889653.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2603,2983399211233.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2604,3176640532813.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2605,3369881854393.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2606,3563123175973.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2607,3756364497553.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2608,3949605819133.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2609,4142847140713.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2610,4336088462293.1865,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2611,4529329783873.187,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2612,4722571105453.187,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2613,4915812427033.187,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2614,5109053748613.187,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2615,5302295070193.187,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2616,5495536391773.187,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,117,5686693680194.979,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2617,2084033158.2080078,3220688693,3220688693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2618,195326854738.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2619,388569676318.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2620,581812497898.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2621,775055319478.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2622,968298141058.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2623,1161540962638.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2624,1354783784218.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2625,1548026605798.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2626,1741269427378.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2627,1934512248958.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2628,2127755070538.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2629,2320997892118.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2630,2514240713698.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2631,2707483535278.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2632,2900726356858.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2633,3093969178438.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2634,3287212000018.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
2635,3480454821598.208,3220713693,3220713693,0,1,193,6221060634716.385,1,175,6283669303317.615,1,156,5886987190444.435,1,136,5934993231017.705,1,118,6539697732224.226,1,100,6165145616176.457,1,90,6531127317141.803,1,62,5797838341131.909,
